"","City","Region","Country","Year","avgtemp","city_ascii","lat","lng","iso2","iso3"
"248","Albany","North America","US",2009,55.3001716663777,"Albany",-35.0228,117.8814,"AU","AUS"
"249","Albany","North America","US",2009,55.3001716663777,"Albany",42.6664,-73.7987,"US","USA"
"250","Albany","North America","US",2009,55.3001716663777,"Albany",31.5776,-84.1762,"US","USA"
"251","Albany","North America","US",2009,55.3001716663777,"Albany",44.6274,-123.0966,"US","USA"
"252","Albany","North America","US",2009,55.3001716663777,"Albany",37.8898,-122.3018,"US","USA"
"253","Albany","North America","US",2008,54.7536573978004,"Albany",-35.0228,117.8814,"AU","AUS"
"254","Albany","North America","US",2008,54.7536573978004,"Albany",42.6664,-73.7987,"US","USA"
"255","Albany","North America","US",2008,54.7536573978004,"Albany",31.5776,-84.1762,"US","USA"
"256","Albany","North America","US",2008,54.7536573978004,"Albany",44.6274,-123.0966,"US","USA"
"257","Albany","North America","US",2008,54.7536573978004,"Albany",37.8898,-122.3018,"US","USA"
"258","Albany","North America","US",2016,58.2797349905354,"Albany",-35.0228,117.8814,"AU","AUS"
"259","Albany","North America","US",2016,58.2797349905354,"Albany",42.6664,-73.7987,"US","USA"
"260","Albany","North America","US",2016,58.2797349905354,"Albany",31.5776,-84.1762,"US","USA"
"261","Albany","North America","US",2016,58.2797349905354,"Albany",44.6274,-123.0966,"US","USA"
"262","Albany","North America","US",2016,58.2797349905354,"Albany",37.8898,-122.3018,"US","USA"
"263","Albany","North America","US",2005,56.5509209959507,"Albany",-35.0228,117.8814,"AU","AUS"
"264","Albany","North America","US",2005,56.5509209959507,"Albany",42.6664,-73.7987,"US","USA"
"265","Albany","North America","US",2005,56.5509209959507,"Albany",31.5776,-84.1762,"US","USA"
"266","Albany","North America","US",2005,56.5509209959507,"Albany",44.6274,-123.0966,"US","USA"
"267","Albany","North America","US",2005,56.5509209959507,"Albany",37.8898,-122.3018,"US","USA"
"268","Albany","North America","US",2018,57.0391655474975,"Albany",-35.0228,117.8814,"AU","AUS"
"269","Albany","North America","US",2018,57.0391655474975,"Albany",42.6664,-73.7987,"US","USA"
"270","Albany","North America","US",2018,57.0391655474975,"Albany",31.5776,-84.1762,"US","USA"
"271","Albany","North America","US",2018,57.0391655474975,"Albany",44.6274,-123.0966,"US","USA"
"272","Albany","North America","US",2018,57.0391655474975,"Albany",37.8898,-122.3018,"US","USA"
